"SIDNUM"	"ORDER"	"FAMILY"	"SUBFAMILY"	"GENUS"	"SPECIES"	"genusspecies"	"BODYMASS"	"TCRWNHT"	"CROWNTYP"	"sp_now"	"no_loc"	"no_countries"	"sp_duration"	"max_mid_age"	"min_mid_age"	"sp_area_square"	"sp_area_el"	"sp_range_width"	"max_lat"	"min_lat"	"max_long"	"min_long"	"duration_peak"
28295	Artiodactyla	Bovidae	Bovini	Ugandax	gautieri	Ugandax gautieri	NA	hyp	L2220	Ugandax gautieri	2	2	1.74	6.14	4.4	0.53781165	0.42218214525	0.733356427666656	10.5	0.8	40.4	35.9	0.869999999999999
28095	Rodentia	Muridae	Murinae	Saidomys	parvus	Saidomys parvus	NA	NA	NA	Saidomys parvus	1	1	0	5.15	5.15	0	0	0	-3.9	-3.9	33.7	33.7	0
82826	Rodentia	Ischyromyidae	Paramyinae	Uintaparamys	caryophilus	Uintaparamys caryophilus	NA	bra	NA	Uintaparamys caryophilus	4	1	9.29	50.59	41.3	1.32475392	1.0399318272	1.15097954803724	42.5	32.9	-108.9	-120.1	5.5775
29316	Proboscidea	Gomphotheriidae		Progomphotherium	maraisi	Progomphotherium maraisi	NA	bra	RMM00	Progomphotherium maraisi	1	1	0	18.35	18.35	0	0	0	-28.3	-28.3	16.8	16.8	0
84803	Sparassodonta	incertae sedis	NA	Dukecynus	magnus	Dukecynus magnus	NA	NA	NA	Dukecynus magnus	1	1	0	12.5	12.5	0	0	0	3.3	3.3	-75.1	-75.1	0
26970	Artiodactyla	Anthracotheriidae	Anthracotheriinae	Anthracotherium	alsaticum	Anthracotherium alsaticum	NA	NA	NA	Anthracotherium alsaticum	2	1	1.47	33.2	31.73	0.06468525	0.05077792125	0.254332951070049	46	44.5	4	0.5	0.735000000000003
80531	Carnivora	Felidae	Machairodontinae	Adelphailurus	kansensis	Adelphailurus kansensis	44874			Adelphailurus kansensis	1	1	0	5.41	5.41	0	0	0	34.6	34.6	-113.5	-113.5	0
83168	Rodentia	Muridae	Sigmodontinae	Calomys	eliasi	Calomys eliasi	NA	bra	NA	Calomys eliasi	2	1	0	3.77	3.77	0	0	0	39.1	39.1	-95.7	-95.7	0
85499	Lagomorpha	Ochotonidae		Prolagus	italicus	Prolagus italicus	NA	NA	NA	Prolagus italicus	2	1	0	2.17	2.17	0.01121211	0.00880150635	0.105887251357281	43.4	42.7	12.5	11.2	0
82021	Carnivora	Canidae	Borophaginae	Otarocyon	macdonaldi	Otarocyon macdonaldi	702			Otarocyon macdonaldi	1	1	0	33	33	0	0	0	45.6	45.6	-103.6	-103.6	0
22902	Artiodactyla	Cervidae	Cervinae	Axis	ubensis	Axis ubensis	NA	mes	L2220	Axis ubensis	1	1	0	3.02	3.02	0	0	0	51	51	85	85	0
80002	Creodonta	Oxyaenidae	Tytthaeninae	Tytthaena	lichna	Tytthaena lichna	NA			Tytthaena lichna	1	1	0	57.14	57.14	0	0	0	44.7	44.7	-107	-107	0
20939	Artiodactyla	Bovidae	Boselaphini	Tragoportax	punjabicus	Tragoportax punjabicus	NA	mes	L2220	Tragoportax punjabicus	2	1	0.25	6.45	6.2	0	0	0	37.8	37.8	27	27	0.125
80178	Carnivora	Canidae	Hesperocyoninae	Ectopocynus	simplicidens	Ectopocynus simplicidens	NA			Ectopocynus simplicidens	1	1	0	17.92	17.92	0	0	0	41.8	41.8	-103.1	-103.1	0
33293	Artiodactyla	Giraffidae	Giraffinae	Giraffa	sivalensis	Giraffa sivalensis	NA	bra	L2220	Giraffa sivalensis	1	1	0	1.55	1.55	0	0	0	33.1	33.1	73.6	73.6	0
84252	Rodentia	Castoridae	Castoroidinae	Dipoides	wilsoni	Dipoides wilsoni	NA	hyp	NA	Dipoides wilsoni	1	1	0	3.77	3.77	0	0	0	39.1	39.1	-95.7	-95.7	0
80295	Carnivora	Procyonidae	Procyoninae	Nasua	pronarica	Nasua pronarica	NA			Nasua pronarica	1	1	0	3.77	3.77	0	0	0	32.5	32.5	-96.4	-96.4	0
82536	Rodentia	Geomyoidea	NA	Mojavemys	alexandrae	Mojavemys alexandrae	NA	mes	NA	Mojavemys alexandrae	1	1	0	15.38	15.38	0	0	0	35.1	35.1	-116.6	-116.6	0
86257	Rodentia	Muridae	Arvicolinae	Mimomys	nihewanensis	Mimomys nihewanensis	NA	NA	NA	Mimomys nihewanensis	1	1	0	3.02	3.02	0	0	0	39.4	39.4	121.7	121.7	0
81319	Artiodactyla	Camelidae	Camelinae	Megatylopus	cochrani	Megatylopus cochrani	NA	mes	L2220	Megatylopus cochrani	1	1	0	3.77	3.77	0	0	0	47	47	-122.9	-122.9	0
85803	Hyracoidea	Pliohyracidae		Meroehyrax	kyongoi	Meroehyrax kyongoi	NA	NA	NA	Meroehyrax kyongoi	1	1	0	22.4	22.4	0	0	0	2.3	2.3	35.9	35.9	0
84176	Rodentia	Eutypomyidae	NA	Eutypomys	montanensis	Eutypomys montanensis	NA	mes	NA	Eutypomys montanensis	1	1	0	28.88	28.88	0	0	0	43.1	43.1	-102.3	-102.3	0
83800	Eulipotyphla	Heterosoricidae		Domnina	thompsoni	Domnina thompsoni	NA	bra	NA	Domnina thompsoni	2	1	0.67	34.97	34.3	0.7589736	0.595794276	0.871190909043477	46.6	41.1	-100.8	-112	0.335000000000001
82782	Rodentia	Eomyidae	Eomyinae	Pseudadjidaumo	stirtoni	Pseudadjidaumo stirtoni	NA	bra	NA	Pseudadjidaumo stirtoni	1	1	0	15.38	15.38	0	0	0	35	35	-117.1	-117.1	0
82202	Artiodactyla	Bovidae	Caprini	Pumilovis	richwhitei	Pumilovis richwhitei	NA	hyp	L2220	Pumilovis richwhitei	1	1	0	2.21	2.21	0	0	0	33.4	33.4	-112.1	-112.1	0
85127	Paucituberculata	Palaeothentidae	NA	Palaeothentes	serratus	Palaeothentes serratus	NA	NA	NA	Palaeothentes serratus	1	1	0	12.75	12.75	0	0	0	-22	-22	-65.4	-65.4	0
28275	Artiodactyla	Bovidae	Alcelaphini	Megalotragus	kattwinkeli	Megalotragus kattwinkeli	NA	hyp	L2220	Megalotragus kattwinkeli	4	3	2.23	3.09	0.86	0.3745584	0.294028344	0.612011764592806	4.9	-11.1	36	34.1	1.69666666666667
34641	Chiroptera	Vespertilionidae	NA	Miniopterus	gleni	Miniopterus gleni	NA	NA	NA	Miniopterus gleni	1	1	0	0.01	0.01	0	0	0	-22.9	-22.9	43.9	43.9	0
20145	Carnivora	Mustelidae		Martes	woodwardi	Martes woodwardi	3500	NA	NA	Martes woodwardi	1	1	0	7.33	7.33	0	0	0	38	38	23.9	23.9	0
31730	Artiodactyla	Cervidae		Metacervulus	simplex	Metacervulus simplex	NA	bra	L2220	Metacervulus simplex	1	1	0	7.35	7.35	0	0	0	25.3	25.3	102.4	102.4	0
26711	Perissodactyla	incertae sedis		Hallensia	matthesi	Hallensia matthesi	NA	NA	NA	Hallensia matthesi	2	1	1.32	46.83	45.51	0.05519808	0.0433304928	0.234942716422536	51.3	49.9	11.9	8.7	0.660000000000004
85044	Rodentia	Ctenomyidae	NA	Eucelophorus	chapalmalensis	Eucelophorus chapalmalensis	NA	NA	NA	Eucelophorus chapalmalensis	1	1	0	3.9	3.9	0	0	0	-38	-38	-57.6	-57.6	0
23713	Carnivora	Hyaenidae		Hyaenictis	almerai	Hyaenictis almerai	50466	NA	NA	Hyaenictis almerai	1	1	0	9.4	9.4	0	0	0	41.6	41.6	2	2	0
82540	Rodentia	Geomyoidea	NA	Mojavemys	wilsoni	Mojavemys wilsoni	NA	mes	NA	Mojavemys wilsoni	1	1	0	9.58	9.58	0	0	0	34.8	34.8	-119.3	-119.3	0
32935	Rodentia	Gliridae		Graphiurus	murinus	Graphiurus murinus	24	NA	NA	Graphiurus murinus	2	1	2.46	3.75	1.29	0	0	0	-26.1	-26.1	27.8	27.8	1.23
20638	Rodentia	Muridae	Cricetinae	Kowalskia	gansunica	Kowalskia gansunica	NA	NA	NA	Kowalskia gansunica	1	1	0	6.2	6.2	0	0	0	37	37	103.3	103.3	0
20804	Rodentia	Sciuridae	Pteromyini	Aliveria	luteyni	Aliveria luteyni	NA	NA	NA	Aliveria luteyni	6	3	1.5	16.8	15.3	1.7890092	1.404372222	1.33753848542762	49.2	38.2	30	16.8	1.125
35168	Artiodactyla	Bovidae	Bovinae	Bos	zeylanicus	Bos zeylanicus	NA	hyp	L2220	Bos zeylanicus	1	1	0	0.96	0.96	0	0	0	6.7	6.7	80.4	80.4	0
85474	Rodentia	Eomyidae		Eomys	minus	Eomys minus	NA	NA	NA	Eomys minus	1	1	0	26.32	26.32	0	0	0	44.2	44.2	-0.6	-0.6	0
27852	Artiodactyla	Bovidae	Reduncini	Kobus	presigmoidalis	Kobus presigmoidalis	43060	hyp	L2220	Kobus presigmoidalis	2	1	1.07	6.99	5.92	0	0	0	2.9	2.9	36.1	36	0.535
82002	Artiodactyla	Tayassuidae	Tayassuinae	Platygonus	vetus	Platygonus vetus	64733	bra	L2202	Platygonus vetus	4	1	0.86	2.21	1.35	0	0	0	28.1	28.1	-81.6	-81.6	0.3175
31640	Lagomorpha	Ochotonidae		Desmatolagus	moergenensis	Desmatolagus moergenensis	NA	NA	NA	Desmatolagus moergenensis	2	1	0	12.02	12.02	0.00394272	0.0030950352	0.0627910821693654	43.9	43.7	114.5	112.9	0
82030	Carnivora	Canidae	Borophaginae	Phlaocyon	minor	Phlaocyon minor	1942			Phlaocyon minor	2	1	0.88	18.8	17.92	1.133532	0.88982262	1.06467459817542	41.7	30.2	-96.7	-104.7	0.439999999999998
84893	Pilosa	Mylodontidae	NA	Octomylodon	robertoscagliai	Octomylodon robertoscagliai	NA	NA	NA	Octomylodon robertoscagliai	1	1	0	9.25	9.25	0	0	0	-38.6	-38.6	-63	-63	0
30999	Carnivora	Amphicyonidae		Ictiocyon	socialis	Ictiocyon socialis	NA	NA	NA	Ictiocyon socialis	2	2	1.55	18.35	16.8	0.09166824	0.0719595684	0.302767633673086	48.9	48.1	11.2	1.9	0.775000000000002
82515	Rodentia	Florentiamyidae	NA	Florentiamys	kingi	Florentiamys kingi	NA	bra	NA	Florentiamys kingi	1	1	0	28.88	28.88	0	0	0	42.7	42.7	-104.8	-104.8	0
23237	Rodentia	Muridae	Arvicolinae	Lemmus	kowalskii	Lemmus kowalskii	NA	NA	NA	Lemmus kowalskii	1	1	0	2.13	2.13	0	0	0	49	49	25.7	25.7	0
82551	Rodentia	Geomyoidea	NA	Harrymys	woodi	Harrymys woodi	NA	hyp	NA	Harrymys woodi	3	1	18.31	34.97	16.66	0.4879116	0.383010606	0.698506692881321	46.6	41.1	-104.8	-112	10.1766666666667
80889	Condylarthra	Phenacodontidae	Meniscotheriinae	Meniscotherium	tapiacitum	Meniscotherium tapiacitum	NA	bra	R2200	Meniscotherium tapiacitum	3	2	0.74	55.66	54.92	1.3996656	1.098737496	1.18307463838931	44.7	28.7	-107	-114.1	0.625
33306	Artiodactyla	Bovidae		Hemibos	triquetricornis	Hemibos triquetricornis	NA	hyp	L2220	Hemibos triquetricornis	2	2	0.59	1.55	0.96	2.87793918	2.2591822563	1.6964489912756	33.1	22.9	96.5	73.6	0.295
32963	Afrosoricida	Chrysochloridae		Chrysochloris	asiatica	Chrysochloris asiatica	NA	NA	NA	Chrysochloris asiatica	1	1	0	0.07	0.07	0	0	0	-33	-33	18	18	0
33082	Artiodactyla	Bovidae		Parmularius	ambiguus	Parmularius ambiguus	NA	hyp	L2220	Parmularius ambiguus	2	1	0	0.45	0.45	0	0	0	31.1	31	-8	-8	0
27825	Carnivora	Hyaenidae		Ictitherium	ebu	Ictitherium ebu	24323	NA	NA	Ictitherium ebu	1	1	0	4.75	4.75	0	0	0	2.9	2.9	36.1	36.1	0
33982	Primates	Lorisidae	Lorisinae	Nycticebus	coucang	Nycticebus coucang	NA	bra	NA	Nycticebus coucang	1	1	0	0.96	0.96	0	0	0	3.8	3.8	113.7	113.7	0
24515	Eulipotyphla	Talpidae		Yunoscaptor	scalprum	Yunoscaptor scalprum	NA	NA	NA	Yunoscaptor scalprum	1	1	0	8.25	8.25	0	0	0	25.8	25.8	101.7	101.7	0
81726	Perissodactyla	Rhinoceratoidea		Hyrachyus	eximius	Hyrachyus eximius	159000	bra	L2212	Hyrachyus eximius	5	1	2.28	48.95	46.67	0.07367958	0.0578384703	0.271439827586152	42.4	41.1	-104.8	-109.4	1.385
33908	Carnivora	Amphicyonidae	Amphicyoninae	Cynelos	minor	Cynelos minor	NA	NA	NA	Cynelos minor	1	1	0	15.59	15.59	0	0	0	0.7	0.7	35.8	35.8	0
34660	Primates	Cheirogaleidae	NA	Microcebus	murinus	Microcebus murinus	NA	bra	NA	Microcebus murinus	1	1	0	0.01	0.01	0	0	0	-22.9	-22.9	43.9	43.9	0
81204	Artiodactyla	Protoceratidae	Synthetoceratinae	Prosynthetoceras	francisi	Prosynthetoceras francisi	164000	mes	L2220	Prosynthetoceras francisi	1	1	0	13.68	13.68	0	0	0	30.3	30.3	-96	-96	0
20493	Rodentia	Muridae	Cricetodontinae	Byzantinia	pikermiensis	Byzantinia pikermiensis	80	NA	NA	Byzantinia pikermiensis	1	1	0	8.25	8.25	0	0	0	40.6	40.6	33.6	33.6	0
83247	Rodentia	Muridae	Arvicolinae	Mictomys	landesi	Mictomys landesi	NA	hyp	NA	Mictomys landesi	1	1	0	2.21	2.21	0	0	0	39.1	39.1	-95.7	-95.7	0
22831	Lagomorpha	Ochotonidae		Ochotona	tologoica	Ochotona tologoica	250	hys	NA	Ochotona tologoica	3	1	0.52	2.2	1.68	0.0160173	0.0125735805	0.126559472186004	52.5	52	107.6	105	0.173333333333333
84675	Notoungulata	Leontiniidae	NA	Anayatherium	ekecoa	Anayatherium ekecoa	NA	NA	NA	Anayatherium ekecoa	1	1	0	26.5	26.5	0	0	0	-17.2	-17.2	-67.6	-67.6	0
82010	Artiodactyla	Dichobunidae	Antiacodontinae	Tapochoerus	mcmillini	Tapochoerus mcmillini	NA	bra	R2200	Tapochoerus mcmillini	2	1	2.78	44.08	41.3	0.00024642	0.0001934397	0.0156977705423414	32.8	32.7	-117	-117.2	1.39
34655	Rodentia	Muridae	Nesomyinae	Macrotarsomys	bastardi	Macrotarsomys bastardi	NA	NA	NA	Macrotarsomys bastardi	2	1	0	0.01	0.01	0.07651341	0.06006302685	0.276610574635172	-22.9	-25.2	46.6	43.9	0
21096	Rodentia	Muridae	Murinae	Mastomys	cinereus	Mastomys cinereus	29	NA	NA	Mastomys cinereus	3	1	0.31	3.96	3.65	0.00073926	0.0005803191	0.0271893361448933	-3.2	-3.5	35.2	35	0.142
82784	Rodentia	Eomyidae	Eomyinae	Pseudadjidaumo	quartzi	Pseudadjidaumo quartzi	NA	bra	NA	Pseudadjidaumo quartzi	1	1	0	13.68	13.68	0	0	0	43.5	43.5	-117.5	-117.5	0
80011	Creodonta	Oxyaenidae	Oxyaeninae	Oxyaena	forcipata	Oxyaena forcipata	NA			Oxyaena forcipata	4	1	2.84	55.43	52.59	0.3018645	0.2369636325	0.549421968981947	44.7	39.7	-105	-109.9	1.195
84768	Rodentia	Echimyidae	NA	Adelphomys	candidus	Adelphomys candidus	NA	NA	NA	Adelphomys candidus	1	1	0	17	17	0	0	0	-51.1	-51.1	-69.1	-69.1	0
20329	Eulipotyphla	Dimylidae		Plesiodimylus	bavaricus	Plesiodimylus bavaricus	NA	NA	NA	Plesiodimylus bavaricus	3	2	1.21	16.51	15.3	0.10300356	0.0808577946	0.320941676944581	48.4	47.3	16.4	8.8	0.806666666666668
26438	Creodonta	Hyaenodontidae	Hyaenodontinae	Hyaenodon	requieni	Hyaenodon requieni	38000	NA	NA	Hyaenodon requieni	1	1	0	37.02	37.02	0	0	0	42.2	42.2	1	1	0
81122	Artiodactyla	Merycoidodontidae	Eporeodontinae	Merycoides	harrisonensis	Merycoides harrisonensis	NA	bra	L2220	Merycoides harrisonensis	3	1	0.88	18.8	17.92	0.03363633	0.02640451905	0.183402099224627	42.4	41.7	-103.7	-107.6	0.527999999999999
83813	Eulipotyphla	Soricidae	Limnoecinae	Limnoecus	niobrarensis	Limnoecus niobrarensis	NA	bra	NA	Limnoecus niobrarensis	3	1	0	13.68	13.68	0.93947625	0.73748885625	0.9692658304098	43.5	31	-93.2	-99.3	0
34536	Rodentia	Muridae	Copemyinae	Democricetodon	kaonou	Democricetodon kaonou	NA	NA	NA	Democricetodon kaonou	1	1	0	16.8	16.8	0	0	0	17.7	17.7	98.9	98.9	0
24585	Rodentia	Gliridae		Bransatoglis	spectabilis	Bransatoglis spectabilis	NA	NA	NA	Bransatoglis spectabilis	1	1	0	18.35	18.35	0	0	0	48.9	48.9	11.2	11.2	0
80449	Carnivora	Amphicyonidae	Amphicyoninae	Pliocyon	medius	Pliocyon medius	181201			Pliocyon medius	1	1	0	15.38	15.38	0	0	0	35.1	35.1	-116.6	-116.6	0
82048	Carnivora	Canidae	Borophaginae	Epicyon	aelurodontoides	Epicyon aelurodontoides	28000			Epicyon aelurodontoides	1	1	0	8.33	8.33	0	0	0	37.4	37.4	-99.8	-99.8	0
27687	Rodentia	Dipodidae		Paralactaga	anderssoni	Paralactaga anderssoni	NA	NA	NA	Paralactaga anderssoni	3	1	3.21	6.25	3.04	0.61087518	0.4795370163	0.781585043357407	41.9	35.2	114.7	107.3	2.395
84772	Rodentia	Eocardiidae	NA	Eocardia	excavata	Eocardia excavata	NA	NA	NA	Eocardia excavata	1	1	0	17	17	0	0	0	-51.1	-51.1	-69.1	-69.1	0
32933	Rodentia	Muridae		Otomys	saundersiae	Otomys saundersiae	NA	NA	NA	Otomys saundersiae	2	1	1.22	1.29	0.07	0.83314602	0.6540196257	0.912768327671376	-26.1	-33	27.8	18	0.61
81715	Perissodactyla	Tapiroidea		Schizotheriodes	parvus	Schizotheriodes parvus	NA	bra	L2212	Schizotheriodes parvus	1	1	0	41.3	41.3	0	0	0	46.6	46.6	-112	-112	0
32176	Eulipotyphla	Talpidae		Desmana	radulescui	Desmana radulescui	NA	NA	NA	Desmana radulescui	1	1	0	3.02	3.02	0	0	0	44.1	44.1	23.5	23.5	0
27410	Lagomorpha	Ochotonidae		Desmatolagus	gobiensis	Desmatolagus gobiensis	NA	NA	NA	Desmatolagus gobiensis	2	1	1.78	15.3	13.52	0.00098568	0.0007737588	0.0313955410846827	51.9	51.7	76.5	76.1	0.890000000000001
82243	Carnivora	Mustelidae	NA	Howellictis	valentini	Howellictis valentini	NA	NA	NA	Howellictis valentini	1	1	0	6.2	6.2	0	0	0	16.2	16.2	16.3	16.3	0
83616	Leptictida	Leptictidae	NA	Stilpnodon	simplicidens	Stilpnodon simplicidens	500	bra	NA	Stilpnodon simplicidens	1	1	0	62.37	62.37	0	0	0	46.6	46.6	-112	-112	0
85457	Artiodactyla	Palaeochoeridae	Palaeochoerinae	Palaeochoerus	pusillus	Palaeochoerus pusillus	NA	NA	NA	Palaeochoerus pusillus	1	1	0	23.56	23.56	0	0	0	47.5	47.5	8.8	8.8	0
85855	Carnivora	Mustelidae	Lutrinae	Sivaonyx	senutae	Sivaonyx senutae	NA	NA	NA	Sivaonyx senutae	1	1	0	6.14	6.14	0	0	0	0.8	0.8	35.9	35.9	0
85007	Didelphimorphia	Didelphidae	NA	Thylophorops	chapalmalensis	Thylophorops chapalmalensis	NA	NA	NA	Thylophorops chapalmalensis	1	1	0	3.9	3.9	0	0	0	-38	-38	-57.6	-57.6	0
83971	Primates	Omomyidae	Anaptomorphinae	Artimonius	witteri	Artimonius witteri	NA	bra	NA	Artimonius witteri	2	1	0	50.59	50.59	0.03043287	0.02388980295	0.174450193465069	42.8	41.5	-108	-109.9	0
24456	Chiroptera	Rhinolophidae		Rhinolophus	dehmi	Rhinolophus dehmi	NA	NA	NA	Rhinolophus dehmi	3	2	0	18.35	18.35	0.50565384	0.3969382644	0.711093411585285	48.9	43.5	11.2	3.6	0
83248	Rodentia	Muridae	Arvicolinae	Mictomys	vetus	Mictomys vetus	NA	hyp	NA	Mictomys vetus	2	1	0	2.21	2.21	0.51526422	0.4044824127	0.717819071911579	43.6	33.4	-112.1	-116.2	0
83602	Leptictida	Leptictidae	NA	Palaeictops	multicuspis	Palaeictops multicuspis	500	bra	NA	Palaeictops multicuspis	1	1	0	52.01	52.01	0	0	0	43	43	-106.8	-106.8	0
25139	Rodentia	Muridae	Arvicolinae	Ungaromys	dehmi	Ungaromys dehmi	NA	NA	NA	Ungaromys dehmi	1	1	0	2.31	2.31	0	0	0	51.4	51.4	6.2	6.2	0
85247	Artiodactyla	Cebochoeridae	NA	Cebochoerus	helveticus	Cebochoerus helveticus	NA	NA	NA	Cebochoerus helveticus	1	1	0	38.75	38.75	0	0	0	46.7	46.7	6.6	6.6	0
82356	Artiodactyla	Bovidae	Antilopini	Gazella	tingitana	Gazella tingitana	NA	NA	NA	Gazella tingitana	1	1	0	0.06	0.06	0	0	0	35.7	35.7	-5.9	-5.9	0
33290	Artiodactyla	Cervidae	Cervinae	Cervus	punjabiensis	Cervus punjabiensis	NA	NA	L2220	Cervus punjabiensis	1	1	0	1.55	1.55	0	0	0	33.1	33.1	73.6	73.6	0
84637	Notoungulata	Homalodotheriidae	NA	Trigonolophodon	elegans	Trigonolophodon elegans	NA	NA	NA	Trigonolophodon elegans	1	1	0	32	32	0	0	0	-35	-35	-70.4	-70.4	0
84248	Rodentia	Castoridae	Castoroidinae	Dipoides	smithi	Dipoides smithi	NA	hyp	NA	Dipoides smithi	1	1	0	6.39	6.39	0	0	0	45.6	45.6	-118.8	-118.8	0
83482	Didelphimorphia	Didelphidae	Peradectinae	Mimoperadectes	labrus	Mimoperadectes labrus	NA	bra	NA	Mimoperadectes labrus	4	1	2.69	56.25	53.56	2.7808497	2.1829670145	1.66758798868306	44.7	32.5	-88.5	-107	1.69499999999999
83708	Eulipotyphla	Talpidae	Talpinae	Domninoides	riparensis	Domninoides riparensis	NA	bra	NA	Domninoides riparensis	1	1	0	11.1	11.1	0	0	0	38.6	38.6	-117.8	-117.8	0
82888	Rodentia	Ischyromyidae	Reithroparamyinae	Lophiparamys	murinus	Lophiparamys murinus	NA	bra	NA	Lophiparamys murinus	2	1	0.43	55.43	55	0	0	0	44.7	44.7	-107	-107	0.215000000000003
34037	Eulipotyphla	Talpidae	NA	Proscapanus	minor	Proscapanus minor	NA	NA	NA	Proscapanus minor	2	1	0.87	10.55	9.68	0	0	0	48.1	48.1	16.3	16.3	0.435
24277	Lagomorpha	Ochotonidae	Sinolagomyinae	Bohlinotona	kalkamanensis	Bohlinotona kalkamanensis	NA	NA	NA	Bohlinotona kalkamanensis	1	1	0	15.3	15.3	0	0	0	51.7	51.7	76.5	76.5	0
33014	Rodentia	Bathyergidae		Gypsorhychus	makapania	Gypsorhychus makapania	NA	NA	NA	Gypsorhychus makapania	1	1	0	3.96	3.96	0	0	0	-24.2	-24.2	29.2	29.2	0
23586	Perissodactyla	Equidae	Equinae	Hipparion	sarmaticum	Hipparion sarmaticum	188075	hyp	L2320	Hipparion sarmaticum	2	1	1.15	10.55	9.4	0.00295704	0.0023212764	0.0543786722897866	47	46.6	28.8	28.2	0.575000000000001
31875	Artiodactyla	Suidae	Tetraconodontinae	Tetraconodon	minor	Tetraconodon minor	NA	bra	R2200	Tetraconodon minor	2	2	7.4	15.3	7.9	1.97000469	1.54645368165	1.40356855550415	26	20.1	95.1	68	3.7
21263	Artiodactyla	Cervidae		Paracervulus	australis	Paracervulus australis	NA	bra	L2220	Paracervulus australis	3	3	1.78	6.2	4.42	0.43961328	0.3450964248	0.663033392824223	44.2	42.6	25.2	2.9	0.365
81286	Artiodactyla	Camelidae	Camelinae	Aepycamelus	procerus	Aepycamelus procerus	NA	mes	L2220	Aepycamelus procerus	2	1	0	15.38	15.38	0.38860434	0.3050544069	0.623381376045194	46	42.2	-103.7	-112	0
26834	Artiodactyla	Cebochoeridae		Cebochoerus	robiacensis	Cebochoerus robiacensis	NA	NA	NA	Cebochoerus robiacensis	1	1	0	38.75	38.75	0	0	0	44.3	44.3	4.1	4.1	0
26560	Rodentia	Muridae	Pseudocricetodontinae	Pseudocricetodon	simplex	Pseudocricetodon simplex	NA	NA	NA	Pseudocricetodon simplex	3	1	1.71	28.03	26.32	0	0	0	40.9	40.9	-2.7	-2.7	0.57
27115	Rodentia	Theridomyidae		Theridomys	vassoni	Theridomys vassoni	NA	NA	NA	Theridomys vassoni	1	1	0	29.4	29.4	0	0	0	44.9	44.9	2.4	2.4	0
26788	Artiodactyla	Haplobunodontidae		Rhagatherium	kowalevskyi	Rhagatherium kowalevskyi	NA	NA	NA	Rhagatherium kowalevskyi	1	1	0	42.23	42.23	0	0	0	47.3	47.3	7.8	7.8	0
85428	Sparassodonta	Hathliacynidae		Acyon	herrerae	Acyon herrerae	NA	NA	NA	Acyon herrerae	1	1	0	19.87	19.87	0	0	0	-45.6	-45.6	-68.6	-68.6	0
84641	Notoungulata	Notohippidae	NA	Eomorphippus	bondi	Eomorphippus bondi	NA	NA	NA	Eomorphippus bondi	1	1	0	32	32	0	0	0	-35	-35	-70.4	-70.4	0
82560	Rodentia	Heteromyidae	Mioheteromyinae	Mookomys	subtilis	Mookomys subtilis	NA	bra	NA	Mookomys subtilis	1	1	0	13.68	13.68	0	0	0	35	35	-117	-117	0
80740	Condylarthra	Mioclaenidae	Mioclaeninae	Litaletes	ondolinde	Litaletes ondolinde	NA	bra	R2300	Litaletes ondolinde	1	1	0	62.37	62.37	0	0	0	44.7	44.7	-107	-107	0
80705	Condylarthra	Hyopsodontidae	Hyopsodontinae	Hyopsodus	minor	Hyopsodus minor	NA	bra	R2200	Hyopsodus minor	2	1	1.26	55	53.74	0.01774224	0.0139276584	0.1332	44.7	43.5	-107	-108.2	0.630000000000003
82152	Condylarthra	incertae sedis		Ampliconus	antoni	Ampliconus antoni	NA			Ampliconus antoni	1	1	0	64.97	64.97	0	0	0	41.1	41.1	-104.8	-104.8	0
24821	Carnivora	Herpestidae		Herpestes	aurelianensis	Herpestes aurelianensis	400	NA	NA	Herpestes aurelianensis	2	1	8.65	20.6	11.95	0.0776223	0.0609335055	0.278607788835847	41.5	40.1	1.8	-2.7	4.325
23011	Rodentia	Dipodidae		Paralactaga	varians	Paralactaga varians	NA	NA	NA	Paralactaga varians	2	1	0	6.2	6.2	0.20403576	0.1601680716	0.451703176876143	52	50.2	77	67.8	0
81624	Perissodactyla	Equidae	Equinae	Pseudohipparion	hessei	Pseudohipparion hessei	NA	hyp	L2323	Pseudohipparion hessei	1	1	0	11.1	11.1	0	0	0	35.6	35.6	-101.9	-101.9	0
84002	Primates	Omomyidae	Omomyinae	Utahia	carini	Utahia carini	NA	bra	NA	Utahia carini	1	1	0	50.59	50.59	0	0	0	42.8	42.8	-109.9	-109.9	0
23152	Carnivora	Amphicyonidae		Haplocyon	elegans	Haplocyon elegans	NA	NA	NA	Haplocyon elegans	2	1	1.75	22.35	20.6	0.01983681	0.01557189585	0.14084321069899	45	44.3	2.9	0.6	0.875
83575	Cimolesta	Apatemyidae	Apatemyinae	Apatemys	downsi	Apatemys downsi	NA	bra	NA	Apatemys downsi	2	1	5.37	46.67	41.3	0.1145853	0.0899494605	0.338504505139887	36	32.9	-117.1	-120.1	2.685
23370	Rodentia	Muridae	Arvicolinae	Prolagurus	aeningensis	Prolagurus aeningensis	NA	NA	NA	Prolagurus aeningensis	1	1	0	0.36	0.36	0	0	0	45.8	45.8	29	29	0
83475	Didelphimorphia	Didelphidae	Peradectinae	Peradectes	chesteri	Peradectes chesteri	NA	bra	NA	Peradectes chesteri	5	1	4.41	55	50.59	0.3499164	0.274684374	0.591537319194656	44.7	40.7	-104.8	-111.9	1.6025
